id,createdUTC,text,stance,children,imgId
213,1581235307,US Trial Shows 3 Cancer Patients Had Their Genomes Altered Safely by CRISPR,none,"['213-15', '213-23', '213-68', '213-104', '213-164', '213-170']",213
214,1535457286,"For the first time scientists have used CRISPR to edit DNA in viable human embryos. Researchers from China used the technology to correct a single amino acid mutation that causes Marfan syndrome, a connective tissue disorder that can affect the heart, bones, and joints.",favor,"['214-9', '214-23', '214-34', '214-49', '214-55', '214-86', '214-115', '214-128', '214-145', '214-147', '214-160', '214-199', '214-214', '214-240', '214-242', '214-245', '214-250', '214-251', '214-253', '214-273', '214-297', '214-364', '214-402', '214-446']",214
224,1520592611,"Johns Hopkins scientists used CRISPR/Cas9 system to delete a single gene from mosquitoes to make them highly resistant to the malaria parasite and thus much less likely to transmit the parasite to humans, according to a new paper.",favor,"['224-90', '224-94', '224-98', '224-113', '224-128']",224
228,1464006560,HIV Genes Have Been Cut Out of Live Animals Using CRISPR,favor,"['228-5', '228-17', '228-39', '228-77', '228-110', '228-153']",228
232,1560338755,The “transhumanist wish list”. George Church maintains a list of genes that he believes could be modified by CRISPR or other technologies to support transhumanist aims. Especially relevant as the gene targeted in the Chinese CRISPR babies is on the list.,none,"['232-1', '232-19', '232-52', '232-76', '232-89', '232-94', '232-102', '232-103', '232-118', '232-145', '232-202', '232-204']",232
256,1708096326,Uruguay wants to use gene drives to eradicate devastating screwworms. A hereditary defect created with CRISPR could wipe out cattle-killing pests that cost the country millions.,none,"['256-31', '256-34', '256-36', '256-56', '256-78']",256
259,1615415474,"In mice, scientists used CRISPR to make a genetic cocktail that caused sustained pain relief. In 4-8 years they this treatment can help people with chronic pain, and lessen the need for opioids.",favor,"['259-9', '259-15', '259-25', '259-31', '259-35', '259-42', '259-46', '259-52', '259-57', '259-60', '259-63', '259-75', '259-84']",259
265,1618049170,CRISPR Breakthrough: Scientists Can Now Turn Genes On and Off at Whim,favor,"['265-1', '265-9', '265-10', '265-15', '265-22', '265-26', '265-31', '265-47', '265-65', '265-70', '265-72', '265-84', '265-97']",265
272,1556758519,CRISPR used to create antidote to the world's most venomous animal,none,"['272-2', '272-5', '272-62', '272-70', '272-96', '272-104', '272-106']",272
280,1511191571,CRISPR muscle boosting gene therapy at few thousand dollars per year will go mainstream,none,"['280-9', '280-11', '280-13', '280-14', '280-15', '280-16', '280-18', '280-19', '280-36', '280-39', '280-43', '280-45', '280-46', '280-47', '280-51', '280-57', '280-58', '280-66', '280-75', '280-78', '280-79', '280-92', '280-95', '280-107', '280-112', '280-124', '280-129', '280-132', '280-138']",280
286,1736249129,"Scientists developed 'Toxic Male Technique' that genetically engineers male insects like mosquitoes to produce insect-specific venom proteins in their semen. When these males mate with females, the proteins are transferred, significantly reducing female lifespan and their ability to spread disease.",none,"['286-2', '286-12', '286-17', '286-20', '286-21', '286-22', '286-24', '286-27', '286-28', '286-31', '286-33', '286-38', '286-43', '286-46', '286-47', '286-50', '286-55', '286-56', '286-63', '286-64', '286-66', '286-71', '286-72', '286-76', '286-78', '286-89', '286-102', '286-128', '286-139', '286-147', '286-156', '286-202']",286
294,1659323594,"By boosting one gene, genetic engineers have managed to develop a rice strain that can thrive with less nitrogen with a yield that’s 40 to 70 percent higher.",favor,"['294-4', '294-8', '294-9', '294-10', '294-14', '294-24', '294-25', '294-27', '294-32', '294-33', '294-39', '294-40', '294-41', '294-51', '294-54', '294-60', '294-75', '294-77', '294-78', '294-84', '294-87', '294-89', '294-93', '294-95', '294-98', '294-99', '294-102', '294-106', '294-107', '294-114', '294-115', '294-119', '294-123', '294-129', '294-132', '294-137', '294-142', '294-144', '294-147', '294-151', '294-153', '294-173', '294-176', '294-180', '294-181', '294-184', '294-205', '294-213', '294-215', '294-217', '294-240', '294-254', '294-262', '294-270', '294-274', '294-276', '294-277', '294-280', '294-291', '294-295', '294-300', '294-321', '294-322', '294-327', '294-331', '294-334', '294-346', '294-351', '294-354', '294-367', '294-371', '294-372', '294-393', '294-399', '294-401', '294-403', '294-405', '294-413', '294-414', '294-427', '294-439']",294
309,1729235553,I’ve always thought the genetically engineered humans in Statistical Probabilities stood as a metaphor for people with various types of autism— anyone else?,none,"['309-2', '309-19', '309-21', '309-31', '309-34', '309-37', '309-38', '309-40', '309-47', '309-56', '309-69', '309-79', '309-90', '309-96', '309-100', '309-102', '309-104', '309-106', '309-111', '309-114', '309-120', '309-124', '309-127', '309-133', '309-135', '309-142', '309-143', '309-147', '309-149', '309-200', '309-213', '309-217', '309-218', '309-233', '309-252']",309
312,1736426601,Australian scientists engineer ‘toxic male’ mosquitoes to combat deadly diseases | Male mosquitoes are being genetically modified to produce spider and sea anemone venom.,none,"['312-49', '312-53', '312-63']",312
320,1712238814,"Gene-engineered bacteria grows plastic-free, self-dyeing vegan leather | For the first time, scientists genetically engineered bacteria to produce vegan leather, which also has self-dyeing properties.",none,"['320-2', '320-22', '320-24', '320-33', '320-61', '320-65', '320-89', '320-116', '320-118', '320-123', '320-135', '320-141', '320-142', '320-154']",320
323,1619108568,"He never recommended vitamin D. He suppressed proven, effective treatments like HCQ+ZINC, Ivermectin, and Budesenide. He's funded gain-of-function genetic engineering of viruses since 1999 when SARS hit a few years later. Let's face it, Fauci has been murdering the masses since the 1980s",none,"['323-18', '323-24', '323-31', '323-37', '323-42', '323-46', '323-66', '323-94', '323-122', '323-128', '323-142', '323-218', '323-219', '323-267', '323-280', '323-317', '323-331', '323-333', '323-337', '323-379', '323-383', '323-411', '323-443', '323-457', '323-464']",323
330,1696377633,"Minecraft mob vote crab hype! I made a genetically-engineered giant crab, with space for a survival base inside! What should their name be?",none,[],330
331,1569584814,Cancer Cells Being Brutally Destroyed By Genetically Engineered T-cells,favor,"['331-1', '331-7', '331-99', '331-108', '331-110', '331-112', '331-128', '331-145', '331-158', '331-168', '331-174', '331-182', '331-189', '331-201', '331-203', '331-211', '331-220', '331-224', '331-228', '331-235', '331-238', '331-242']",331
346,1367287153,Child who had leukemia in complete remission after genetically engineered t-cell therapy out of UPenn.,favor,"['346-11', '346-17', '346-18', '346-26', '346-28', '346-30', '346-35', '346-42', '346-45', '346-46', '346-71', '346-87', '346-100', '346-101', '346-114', '346-115', '346-137', '346-140', '346-147', '346-150', '346-156', '346-158', '346-161', '346-166', '346-167', '346-168', '346-169', '346-185', '346-188', '346-194', '346-197', '346-203', '346-205', '346-214', '346-219', '346-220', '346-222', '346-228', '346-236', '346-264', '346-267', '346-268', '346-294', '346-321', '346-337']",346
361,1707910942,A company in the US called Light Bio is now selling genetically-engineered bioluminescent petunias,none,"['361-9', '361-15', '361-16', '361-46', '361-56', '361-82', '361-88', '361-95', '361-103', '361-104', '361-105', '361-112', '361-114', '361-121', '361-123', '361-130', '361-148', '361-157', '361-163', '361-164', '361-167', '361-175', '361-198']",361
369,1360535702,Genetically engineered virus kills liver cancer,none,"['369-8', '369-9', '369-16', '369-21', '369-26', '369-27', '369-29', '369-31', '369-32', '369-39', '369-46', '369-52', '369-59', '369-71', '369-82', '369-90', '369-99', '369-108', '369-113', '369-115', '369-130', '369-131', '369-139', '369-143', '369-147', '369-148', '369-150', '369-153', '369-179', '369-185', '369-205', '369-214']",369
374,1369999192,"TIL that Ingo Potrykus, the co-inventor of golden rice (a genetically engineered, vitamin-A-rich strain of rice that could save millions of lives in developing countries), has called for his product to be distributed for free to poor farmers.",favor,"['374-6', '374-7', '374-8', '374-9', '374-18', '374-21', '374-40', '374-52', '374-58', '374-61', '374-74', '374-78', '374-81', '374-85', '374-88', '374-99', '374-114', '374-117', '374-133', '374-137', '374-144', '374-155', '374-165', '374-170', '374-175', '374-192', '374-200', '374-205', '374-206', '374-209', '374-218', '374-225', '374-245', '374-256', '374-257', '374-264', '374-267']",374
386,1524154579,Scientists Genetically Engineered Flies to Ejaculate Under Red Light,none,"['386-7', '386-41', '386-62', '386-97', '386-105', '386-106', '386-112', '386-114', '386-149']",386
392,1744200546,Direwolves have become non-extinct. How does the compass view the possibility of future genetic engineering.,none,"['392-7', '392-8', '392-17', '392-39', '392-41', '392-43', '392-44', '392-52', '392-53', '392-55', '392-57', '392-82', '392-84', '392-108']",392
393,1512559072,"MIT Engineers 3-D print a “living tattoo” using a new technique that prints genetically programmed cells into living devices for first time. The cells are engineered to light up in response to a variety of stimuli, and can be printed, layer by layer, to form three-dimensional, interactive devices.",none,"['393-24', '393-49', '393-51', '393-54', '393-67', '393-70', '393-73', '393-81']",393
401,1305832378,"""Cambridge University scientists have genetically engineered E. coli bacteria to work safely as a biosensor that can detect the presence of toxins..."" - you won't believe what they say they can do with it.",none,"['401-43', '401-59', '401-81', '401-84', '401-90', '401-94', '401-99', '401-123', '401-126', '401-131', '401-164', '401-207', '401-228']",401
410,1709044160,Finally genetic engineering making moves,none,['410-107'],410
428,1584418691,"Scientists can now edit multiple sites in the genome at the same time to learn how different DNA stretches co-operate in health and disease. Dubbed 'CHyMErA', for Cas Hybrid for Multiplexed Editing and Screening Applications, the method can be applied to any type of mammalian cell.",none,"['428-119', '428-171']",428
544,1681047276,"Somebody should ask Elon Musk why his illuminati witch gf Grimes posted a picture of a lab made coronavirus, three vaxx jabs, a UFO, then a knife splicing/editing DNA, in September 2019 right as COVID was released by DARPA, who Elon works for. Worth noting, Elon got into CureVac mRNA with Gates 2016",none,"['544-6', '544-7', '544-52', '544-137']",544
697,1676641858,1st UK child to receive gene therapy for fatal genetic disorder is now 'happy and healthy',favor,"['697-4', '697-12', '697-13', '697-14', '697-16', '697-20', '697-24', '697-25', '697-27', '697-29', '697-30', '697-31', '697-32', '697-35', '697-42', '697-50', '697-52', '697-63', '697-71', '697-74', '697-75', '697-81', '697-94', '697-96', '697-97', '697-98', '697-99', '697-100', '697-101', '697-111', '697-127', '697-130', '697-138', '697-141', '697-148', '697-151', '697-155', '697-172', '697-195', '697-197', '697-221', '697-237', '697-250', '697-265', '697-271', '697-272', '697-287', '697-290', '697-304', '697-319', '697-328', '697-329', '697-331', '697-332', '697-348', '697-352', '697-363']",697
699,1642573676,I see your $50K and raise you one $2.1 million dose of gene therapy for a baby in our NICU,none,"['699-5', '699-8', '699-9', '699-22', '699-40', '699-48', '699-56', '699-73', '699-79', '699-93', '699-116', '699-117', '699-118', '699-119', '699-127', '699-135', '699-139', '699-146', '699-147', '699-153', '699-163', '699-178', '699-179', '699-182', '699-192', '699-194', '699-201', '699-203', '699-266', '699-275', '699-302', '699-343', '699-365', '699-399', '699-413', '699-469']",699
705,1475268028,"TIL With funds from ALS 2014 Ice Bucket Challenge, scientists found a gene called NEK1 and can now develop gene therapy to treat inherited ALS",favor,"['705-3', '705-68', '705-70', '705-86', '705-250']",705
707,1561987175,Gene therapy in action: early look at a gene therapy for Duchenne Muscular Dystrophy shows promise.,none,"['707-45', '707-70', '707-114', '707-140', '707-142', '707-168', '707-179', '707-183', '707-214', '707-226', '707-312', '707-343', '707-356']",707
708,1706099754,Gene Therapy Allows an 11-Year-Old Boy to Hear for the First Time,favor,"['708-33', '708-156', '708-161']",708
710,1529066360,"Rats with spinal cord injuries have regained the use of their paws after being given a groundbreaking gene therapy that helps to mend damaged nerves in the spine, by producing an enzyme called chondroitinase which breaks down scar tissue, as reported in a new study in the journal Brain.",favor,"['710-3', '710-4', '710-6', '710-11', '710-77', '710-98', '710-165']",710
712,1706267299,"Five deaf children have hearing restored by AAV-based gene therapy, as well as the regaining of their speech. The first participant to receive the gene therapy, an 11-year-old with profound hearing loss from birth, experienced restored hearing within 30 days.",none,"['712-34', '712-78', '712-104']",712
725,1641783962,"This maniac wants to inject every man, woman, & child on the planet with an experimental & unkown Gene therapy, & wants to label you as a parasite if you refuse. If Satan had a face, this would be it.",against,"['725-53', '725-56', '725-60', '725-82', '725-111', '725-147', '725-171', '725-201', '725-202', '725-237', '725-258', '725-263', '725-279', '725-297', '725-384', '725-387', '725-388', '725-389', '725-392', '725-407', '725-424', '725-433', '725-434']",725
728,1634683003,"A decade after gene therapy, children born with deadly immune disorder remain healthy",none,"['728-3', '728-21', '728-30', '728-34', '728-37', '728-44', '728-48', '728-66', '728-69', '728-88', '728-90', '728-100', '728-106', '728-114']",728
729,1610727713,"Designer cytokine makes paralyzed mice walk again. Using gene therapy, a research team has succeeded for the first time in getting mice to walk again after a complete cross-sectional injury.",favor,"['729-12', '729-18', '729-20', '729-25', '729-26', '729-29', '729-34', '729-35', '729-45', '729-47', '729-52', '729-53', '729-71', '729-82', '729-85', '729-93', '729-116', '729-121', '729-133', '729-135', '729-141', '729-149', '729-150', '729-174', '729-183', '729-189', '729-198']",729
737,1684530569,The FDA just approved rub-on gene therapy that helps “butterfly” children. Biotech companies are getting creative with how they deliver DNA fixes into people's bodies.,none,"['737-11', '737-27', '737-35', '737-37', '737-46', '737-60', '737-66', '737-79', '737-81', '737-89', '737-97', '737-104', '737-113', '737-126']",737
741,1651533361,Gene Therapy Reverses Effects of Autism-Linked Mutation in Brain Organoids,none,"['741-9', '741-10', '741-22', '741-48', '741-49', '741-51', '741-57', '741-62', '741-79', '741-80', '741-120', '741-124', '741-130', '741-153', '741-162', '741-179']",741
751,1364301082,Gene therapy cures leukaemia in eight days,favor,"['751-16', '751-17', '751-18', '751-21', '751-23', '751-25', '751-26', '751-29', '751-34', '751-35', '751-36', '751-63', '751-66', '751-75', '751-77', '751-82', '751-87', '751-90', '751-93', '751-94', '751-105', '751-106', '751-107', '751-115', '751-119', '751-127', '751-131', '751-133', '751-134', '751-141', '751-143', '751-148', '751-161', '751-162', '751-163', '751-167', '751-170', '751-176', '751-181', '751-185', '751-187', '751-206', '751-208', '751-210', '751-222', '751-238', '751-249', '751-253', '751-258', '751-261', '751-263', '751-283', '751-307']",751
752,1597182034,"Scientists have been trying for 30 years to wield gene therapy against cystic fibrosis. Thanks to better vectors and other innovations in delivering genetic sequences, gene-replacement therapies are nearing clinical trials.",favor,"['752-3', '752-13', '752-16', '752-26', '752-29', '752-31', '752-35', '752-41', '752-46', '752-55', '752-56', '752-73']",752
760,1645825589,"Worst Fears Realized: Pfizer mRNA Integrates into your DNA --- mRNA Vaccines Actually are ""Gene Therapy"", Study Shows",none,"['760-3', '760-8', '760-16', '760-17', '760-29', '760-30', '760-39', '760-48', '760-55', '760-66', '760-75', '760-77', '760-87', '760-88', '760-91', '760-94', '760-95', '760-108', '760-112', '760-149', '760-161', '760-169', '760-170', '760-183', '760-184', '760-188']",760
765,1725640383,"Cell and gene therapy investment, once booming, is now in a slump",none,"['765-4', '765-6', '765-10', '765-12', '765-15', '765-16', '765-17', '765-18', '765-22', '765-37', '765-41', '765-79', '765-95', '765-102', '765-107', '765-115']",765
787,1652357519,"WALGREENS' Latest DEATHVAX™ Data : The Triple-Injected have the Highest COVID-19 Positivity, while those that Refused the Experimental Eugenics Gene Therapy have the Lowest Positivity",against,"['787-5', '787-9', '787-14', '787-29', '787-33', '787-53', '787-60', '787-64', '787-78', '787-83', '787-94', '787-104', '787-122', '787-131', '787-132', '787-140', '787-143']",787
1,1747391502,"US doctors rewrite DNA of infant with severe genetic disorder in medical first | Gene-editing breakthrough has potential to treat array of devastating genetic diseases soon after birth, scientists say",favor,['1-97'],1
4,1747395765,Baby Is Healed With World’s First Personalized Gene-Editing Treatment,favor,"['4-2', '4-26', '4-47', '4-54', '4-70', '4-113']",4
9,1653238338,Scientists 'really surprised' after gene-editing experiment unexpectedly turn hamsters into hyper-aggressive bullies,against,"['9-7', '9-10', '9-133']",9
11,1671786530,Gene-edited hens may end cull of billions of chicks,favor,"['11-7', '11-12', '11-17', '11-53', '11-59', '11-92', '11-127', '11-129', '11-148', '11-152', '11-215', '11-229', '11-230', '11-279', '11-319', '11-322', '11-390', '11-438', '11-476']",11
18,1555244197,"Scientists have developed a new type of gene editing CRISPR system, called CRISPR-Cas3, which can efficiently erase long stretches of DNA from a targeted site in the human genome, with the potential to seek out and erase such ectopic viruses as herpes simplex, Epstein-Barr, and hepatitis B.",favor,"['18-133', '18-141', '18-158', '18-193', '18-210', '18-239', '18-275', '18-279', '18-304', '18-357', '18-368']",18
22,1654602473,"The biotech startup Living Carbon is creating photosynthesis-enhanced trees that store more carbon using gene editing. In its first lab experiment, its enhanced poplar trees grew 53% more biomass and minimized photorespiration compared to regular poplars.",favor,"['22-3', '22-6', '22-15', '22-87', '22-128', '22-131', '22-211', '22-217', '22-237', '22-252', '22-258', '22-280', '22-309']",22
31,1741361937,"Gene-edited non-browning banana could cut food waste, scientists say | Fruit variety developed in Norwich remains fresh for up to 12 hours after being peeled",favor,[],31
35,1458592348,Scientists remove HIV-1 from genome of human immune cells by using the CRISPR/Cas9 gene editing technique.,favor,"['35-4', '35-9', '35-32', '35-70', '35-103', '35-107', '35-142', '35-152', '35-182', '35-194', '35-207', '35-221', '35-252', '35-260', '35-262', '35-275', '35-293', '35-299']",35
40,1592917398,"A Year In, 1st Patient to Get Gene-Editing for Sickle Cell Disease is Thriving",favor,"['40-116', '40-118']",40
41,1614181991,"Kazuo Ishiguro: 'AI, gene-editing, big data ... I worry we are not in control of these things any more'",favor,"['41-7', '41-27', '41-28', '41-68', '41-78', '41-112', '41-126', '41-141', '41-185', '41-195', '41-228', '41-230', '41-231', '41-234', '41-256', '41-268', '41-273', '41-367']",41
49,1700557161,FDA considers first CRISPR gene editing treatment that may cure sickle cell,favor,"['49-10', '49-23', '49-99']",49
55,1696950285,Scientists successfully gene-edit chickens to restrict bird flu infection,favor,['55-119'],55
58,1520522554,A CRISPR edit for heart disease:A one-off injection to reduce the risk of cardiovascular disease is now a prospect thanks to advances in gene editing.,favor,"['58-55', '58-77', '58-90', '58-115', '58-136', '58-161']",58
59,1605711605,Scientists Discover CRISPR Gene Editing Technique for Corals To Help It Survive Climate Change,favor,"['59-5', '59-65', '59-78']",59
61,1652566967,"Gene editing reverses brain genetic reprogramming caused by adolescent binge drinking, may be a potential treatment for anxiety and alcohol use disorder",favor,"['61-7', '61-40', '61-52']",61
70,1402402825,Gene editing tool can write HIV out of the picture: The latest form of genetic engineering can give human cells a rare mutation that keeps them HIV-free,favor,"['70-10', '70-43', '70-73', '70-83', '70-90', '70-166', '70-204', '70-271']",70
71,1525652635,I edited this pic of freezer burn to see what he would look like without his father's shitty genes then I got sad,against,['71-88'],71
78,1641856147,Human receives gene-edited pig heart transplant in medical milestone,favor,[],78
80,1491718045,"An End to Blindness: ""Holy Grail"" of Gene Editing Partially Restores Vision",favor,"['80-1', '80-134']",80
82,1570467388,"A dairy bull made hornless by gene editing has passed the trait on to his offspring. The method could replace physical dehorning of dairy calves, routinely done for animal safety.",favor,"['82-16', '82-18', '82-41', '82-59']",82
87,1675623083,How far should we go with gene editing in pursuit of the ‘perfect’ human? | Gene editing,favor,"['87-5', '87-6', '87-127', '87-131', '87-191', '87-246', '87-280', '87-305', '87-361']",87
91,1543201266,First gene-edited babies claimed in China. A Chinese researcher claims that he helped make the world’s first genetically edited babies — twin girls whose DNA he said he altered with CRISPR.,favor,"['91-11', '91-35', '91-83', '91-163', '91-231', '91-247', '91-285', '91-290', '91-291', '91-310', '91-318', '91-328', '91-344', '91-351', '91-364']",91
92,1357652124,"New method allows scientists to edit the genome with high precision - insert multiple genes in specific locations, delete defective genes etc",favor,"['92-63', '92-66', '92-115', '92-117', '92-119', '92-140', '92-166', '92-253', '92-259']",92
96,1674144828,"Next up for CRISPR: Gene editing for the masses? Last year, Verve Therapeutics started the first human trial of a CRISPR treatment that could benefit most people—a signal that gene editing may be ready to go mainstream",favor,"['96-17', '96-45']",96
105,1642375853,A gene-edited pig’s heart has been transplanted into a human for the first time,favor,['105-84'],105
107,1664941005,"Like it or not, gene-edited crops are coming to the EU",favor,"['107-2', '107-8', '107-50', '107-62', '107-74', '107-82', '107-85', '107-91', '107-93', '107-131', '107-157', '107-161', '107-170', '107-218', '107-229', '107-238']",107
119,1461496208,Japan panel OKs gene editing of human eggs for basic study,favor,"['119-11', '119-29', '119-41', '119-42', '119-73', '119-82', '119-95', '119-104', '119-138', '119-168', '119-175']",119
127,1709434576,How $CRSP Theraputics Gene Editing Is a Possible Mega-Multi Bagger,favor,"['127-106', '127-110', '127-113', '127-158']",127
128,1543633087,"Despite CRISPR baby controversy, Harvard University will begin gene-editing sperm",favor,"['128-3', '128-16', '128-35', '128-42', '128-45', '128-53', '128-69', '128-74', '128-81', '128-144', '128-157', '128-161', '128-167', '128-173']",128
143,1434277437,"Chronic SSRI stimulation of astrocytic 5-HT2B receptors change multiple gene expressions/editings and metabolism of glutamate, glucose and glycogen: a potential paradigm shift",favor,"['143-15', '143-19', '143-28', '143-34', '143-59']",143
170,1531444387,Cancer cells engineered with CRISPR slay their own kin. Researchers engineered tumor cells in mice to secrete a protein that triggers a death switch in resident tumor cells they encounter.,favor,"['170-6', '170-12', '170-14', '170-15', '170-33', '170-38', '170-53', '170-57', '170-96', '170-113', '170-139', '170-142', '170-183', '170-216', '170-275', '170-349']",170
178,1605753889,"CRISPR-based genome editing system targets cancer cells and destroys them by genetic manipulation. A single treatment doubled the average life expectancy of mice with glioblastoma, improving their overall survival rate by 30%, and in metastatic ovarian cancer increased their survival rate by 80%.",favor,"['178-21', '178-26', '178-58', '178-89', '178-190', '178-207', '178-306', '178-346', '178-366', '178-367']",178
180,1507546581,"A single injection of CRISPR-Gold, a new CRISPR delivery system, into mice, repaired the mutation that causes Duchenne muscular dystrophy, and led to an 18-times-higher correction rate and a two-fold increase in a strength and agility test compared to control groups.",favor,"['180-32', '180-50', '180-67', '180-72', '180-110', '180-112', '180-180', '180-190', '180-191', '180-192', '180-231', '180-235', '180-237', '180-250', '180-335']",180
187,1497781931,"CRISPR: ""the most exciting potential medical application is in single gene diseases, such as cystic fibrosis, sickle-cell anaemia and muscular dystrophy. This is the simplest possible task for CRISPR. Just one base has to be corrected out of the 3bn""",favor,"['187-1', '187-2', '187-3', '187-4', '187-6', '187-11', '187-13', '187-14', '187-28', '187-70', '187-90', '187-117', '187-123', '187-161', '187-162', '187-169', '187-182', '187-194', '187-207', '187-258', '187-266', '187-290', '187-319', '187-320', '187-329', '187-387', '187-389', '187-402', '187-408']",187
188,1545738839,"Scientists have succeeded for the first time in directly reprogramming human blood cells into neural stem cells. They can be modified with CRISPR and multiplied indefinitely in the culture dish, and can represent an important basis for the development of regenerative therapies.",favor,"['188-11', '188-24', '188-32', '188-72', '188-107', '188-109', '188-140', '188-152', '188-231']",188
189,1513977866,"CRISPR-Cas9 has been used in mice to disable a defective gene that causes amyotrophic lateral sclerosis. Treated mice had 50% more motor neurons at end stage, experienced a 37% delay in disease onset, and saw a 25% increase in survival compared to control.",favor,"['189-2', '189-5', '189-25', '189-118', '189-163', '189-193', '189-200', '189-204', '189-212', '189-231', '189-237', '189-267', '189-292', '189-349']",189
190,1654918374,New CRISPR-based map ties every human gene to its function,favor,[],190
200,1626623086,CRISPR stops coronavirus replication in human cells,favor,"['200-10', '200-135']",200
204,1646506967,"By combining CRISPR technology with a protein designed with artificial intelligence, it's possible to awaken dormant genes by disabling the chemical “off switches” that silence them: Approach allows researchers to understand the role genes play in cell growth and development, in aging, and cancer.",favor,"['204-75', '204-99', '204-115']",204
205,1602070849,"CRISPR, the revolutionary genetic ""scissors,"" honored by Chemistry Nobel",favor,"['205-5', '205-55', '205-68', '205-74', '205-128', '205-171', '205-183', '205-221', '205-245']",205
208,1556376818,Scientists used CRISPR to store a GIF inside the DNA of a living E. coli cell,favor,[],208
211,1545738820,"Scientists have succeeded for the first time in directly reprogramming human blood cells into neural stem cells. They can be modified with CRISPR and multiplied indefinitely in the culture dish, and can represent an important basis for the development of regenerative therapies.",favor,"['211-2', '211-3', '211-17', '211-27', '211-49', '211-70', '211-71', '211-76', '211-101', '211-108', '211-125']",211
220,1674907622,I Edited Human DNA at Home With a DIY CRISPR Kit,favor,"['220-143', '220-184']",220
241,1665147488,A bold effort to cure HIV—using Crispr,favor,"['241-3', '241-6', '241-9', '241-12', '241-14', '241-20', '241-24', '241-37', '241-43', '241-44', '241-46', '241-60', '241-73', '241-88']",241
266,1702098274,"Meet Olivia Farnsworth, a 7-year-old girl with a rare condition known as Chromosome 6 Deletion. This condition is so unique that Olivia is believed to be the only person in the world who exhibits all three of its most unusual symptoms: an inability to feel pain, hunger, or fatigue.",favor,"['266-2', '266-5', '266-8', '266-9', '266-18', '266-29', '266-38', '266-41', '266-64', '266-70', '266-72', '266-86', '266-116', '266-128', '266-132', '266-138', '266-140', '266-154', '266-160', '266-161', '266-163', '266-179', '266-189', '266-193', '266-207', '266-210', '266-214', '266-219', '266-221', '266-222', '266-225', '266-227', '266-234', '266-236', '266-241', '266-244', '266-245', '266-247', '266-251', '266-257', '266-268', '266-274', '266-286', '266-287', '266-288', '266-295', '266-313', '266-314', '266-319', '266-320', '266-326', '266-334', '266-343', '266-365', '266-377', '266-381', '266-383', '266-384', '266-389', '266-410', '266-425', '266-428']",266
271,1427296240,Scientists use CRISPR to Splice Woolly Mammoth DNA into Elephant Cells,favor,"['271-23', '271-26', '271-36', '271-53', '271-75', '271-103', '271-104', '271-105', '271-106', '271-113', '271-115', '271-131', '271-135', '271-147', '271-152', '271-155', '271-160', '271-171']",271
282,1527724046,CRISPR-edited rice plants increase grain yield by up to 31%,favor,"['282-17', '282-18', '282-38', '282-41', '282-42', '282-56', '282-70', '282-86']",282
285,1726479837,"""Golden Lettuce"" genetically engineered to pack 30 times more vitamins | Specifically, increased levels of beta-carotene, which your body uses to make vitamin A for healthy vision, immune function, and cell growth, and is thought to be protective against heart disease and some kinds of cancer.",favor,"['285-6', '285-38', '285-56', '285-58', '285-68', '285-70', '285-71', '285-74', '285-84', '285-86', '285-94', '285-96', '285-97', '285-101', '285-116', '285-145', '285-148', '285-152', '285-154', '285-155', '285-163', '285-165', '285-197', '285-203', '285-230', '285-238', '285-239']",285
287,1726479633,"""Golden Lettuce"" genetically engineered to pack 30 times more vitamins",favor,"['287-30', '287-49', '287-64', '287-82', '287-142', '287-146', '287-152', '287-163', '287-194', '287-196', '287-197', '287-198', '287-206', '287-210', '287-239', '287-245', '287-268', '287-269', '287-270', '287-275', '287-300', '287-309', '287-312', '287-358', '287-369', '287-377', '287-388']",287
289,1730331830,These rabbits were genetically engineered to glow in the dark using jellyfish DNA,favor,"['289-3', '289-14', '289-17', '289-32', '289-66', '289-73', '289-84', '289-88', '289-116', '289-124', '289-125', '289-128', '289-143', '289-170', '289-175', '289-182', '289-184', '289-191', '289-198', '289-199', '289-203', '289-230', '289-244']",289
300,1730380177,A fruit fly genetically engineered to have eyes on its legs.,favor,"['300-1', '300-19', '300-55', '300-66', '300-87', '300-114']",300
303,1594929290,Scientists isolated two distinct paths that cells travel during aging and engineered a new way to genetically program these processes to extend lifespan.,favor,"['303-4', '303-6', '303-19', '303-24', '303-30', '303-34', '303-48', '303-49', '303-50', '303-56', '303-61', '303-84', '303-93', '303-97', '303-103', '303-108', '303-141', '303-149', '303-162', '303-197', '303-203', '303-210', '303-214', '303-289', '303-328', '303-338', '303-350', '303-371']",303
304,1467986940,A genetically engineered fruit fly with eyes for legs,favor,"['304-13', '304-33', '304-39', '304-41', '304-67', '304-117', '304-118', '304-128', '304-164', '304-202', '304-207', '304-211', '304-218', '304-239', '304-248', '304-302', '304-310', '304-340', '304-369', '304-376', '304-384', '304-406', '304-437', '304-453', '304-476']",304
316,1563879474,Genetically Engineered Catgirls will be the new Bunny Girl,favor,['316-196'],316
325,1563512636,This isn't what Elon meant by Genetically Engineered Catgirls,favor,"['325-6', '325-34', '325-112', '325-136', '325-178', '325-206', '325-208']",325
